Date,S&P,AAPL,CSCO,AMZN,MSFT,IBM
2016-07-11,2137.159912,96.980003,29.43,753.780029,52.59,155.330002
2016-07-12,2152.139893,97.41999799999999,29.610001,748.210022,53.209998999999996,157.03999299999998
2016-07-13,2152.429932,96.870003,29.75,742.630005,53.509997999999996,158.020004
2016-07-14,2163.75,98.790001,29.76,741.200012,53.740002000000004,160.279999
2016-07-15,2161.73999,98.779999,29.82,735.4400019999999,53.700001,159.779999
2016-07-18,2166.889893,99.83000200000001,29.91,736.070007,53.959998999999996,159.860001
2016-07-19,2163.780029,99.870003,29.92,739.950012,53.09,159.580002
2016-07-20,2173.02002,99.959999,30.629998999999998,745.719971,55.91,161.360001
2016-07-21,2165.169922,99.43,30.58,744.429993,55.799999,160.449997
2016-07-22,2175.030029,98.660004,30.709999,744.8599849999999,56.57,162.070007
2016-07-25,2168.47998,97.339996,30.790001,739.6099849999999,56.73,162.649994
2016-07-26,2169.179932,96.66999799999999,30.879998999999998,735.590027,56.759997999999996,162.119995
2016-07-27,2166.580078,102.949997,30.76,736.669983,56.189999,161.830002
2016-07-28,2170.060059,104.339996,30.52,752.6099849999999,56.209998999999996,161.369995
2016-07-29,2173.600098,104.209999,30.530001000000002,758.8099980000001,56.68,160.619995
2016-08-01,2170.840088,106.050003,30.73,767.73999,56.580002,161.449997
2016-08-02,2157.030029,104.480003,30.620001000000002,760.580017,56.580002,160.580002
2016-08-03,2163.790039,105.790001,30.719998999999998,754.6400150000001,56.970001,160.669998
2016-08-04,2164.25,105.870003,30.799999,760.77002,57.389998999999996,161.550003
2016-08-05,2182.8701170000004,107.480003,31.040001,765.97998,57.959998999999996,163.5
2016-08-08,2180.889893,108.370003,31.01,766.5599980000001,58.060001,162.03999299999998
2016-08-09,2181.73999,108.809998,30.940001000000002,768.3099980000001,58.200001,161.770004
2016-08-10,2175.48999,108.0,30.85,768.5599980000001,58.02,162.080002
2016-08-11,2185.790039,107.93,30.950001,771.23999,58.299999,163.529999
2016-08-12,2184.050049,108.18,30.870001000000002,772.5599980000001,57.939999,161.949997
2016-08-15,2190.149902,109.480003,31.190001000000002,768.48999,58.119999,161.880005
2016-08-16,2178.149902,109.379997,31.120001000000002,764.039978,57.439999,160.699997
2016-08-17,2182.219971,109.220001,30.719998999999998,764.630005,57.560001,160.440002
2016-08-18,2187.02002,109.08000200000001,30.48,764.460022,57.599998,161.360001
2016-08-19,2183.8701170000004,109.360001,30.52,757.3099980000001,57.619999,160.03999299999998
2016-08-22,2182.639893,108.510002,30.629998999999998,759.47998,57.669998,160.0
2016-08-23,2186.899902,108.849998,30.98,762.450012,57.889998999999996,160.259995
2016-08-24,2175.439941,108.029999,31.059998999999998,757.25,57.950001,159.050003
2016-08-25,2172.469971,107.57,31.290001,759.219971,58.169998,158.630005
2016-08-26,2169.040039,106.940002,31.35,769.0,58.029999,158.320007
2016-08-29,2180.3798829999996,106.82,31.58,771.289978,58.099998,159.720001
2016-08-30,2176.1201170000004,106.0,31.540001,767.580017,57.889998999999996,159.399994
2016-08-31,2170.949951,106.099998,31.440001000000002,769.159973,57.459998999999996,158.880005
2016-09-01,2170.860107,106.730003,31.58,770.619995,57.59,159.53999299999998
2016-09-02,2179.97998,107.730003,31.83,772.4400019999999,57.669998,159.550003
2016-09-06,2186.47998,107.699997,31.870001000000002,788.869995,57.610001000000004,160.350006
2016-09-07,2186.159912,108.360001,31.790001,784.47998,57.66,161.639999
2016-09-08,2181.300049,105.519997,31.469998999999998,784.0599980000001,57.43,159.0
2016-09-09,2127.810059,103.129997,30.85,760.1400150000001,56.209998999999996,155.690002
2016-09-12,2159.040039,105.440002,31.440001000000002,771.48999,57.049999,158.28999299999998
2016-09-13,2127.02002,107.949997,31.059998999999998,761.01001,56.529999,155.809998
2016-09-14,2125.77002,111.769997,31.0,761.090027,56.259997999999996,154.050003
2016-09-15,2147.26001,115.57,31.309998999999998,769.6900019999999,57.189999,155.66000400000001
2016-09-16,2139.159912,114.91999799999999,30.84,778.52002,57.25,153.83999599999999
2016-09-19,2139.1201170000004,113.58000200000001,31.02,775.099976,56.93,154.869995
2016-09-20,2139.76001,113.57,31.1,780.219971,56.810001,154.449997
2016-09-21,2163.1201170000004,113.550003,31.360001,789.73999,57.759997999999996,155.529999
2016-09-22,2177.179932,114.620003,31.66,804.700012,57.82,156.110001
2016-09-23,2164.689941,112.709999,31.34,805.75,57.43,154.979996
2016-09-26,2146.100098,112.879997,31.07,799.159973,56.900002,153.979996
2016-09-27,2159.929932,113.089996,31.48,816.1099849999999,57.950001,156.770004
2016-09-28,2171.3701170000004,113.949997,31.5,828.719971,58.029999,158.28999299999998
2016-09-29,2151.1298829999996,112.18,31.389999,829.049988,57.400002,158.110001
2016-09-30,2168.27002,113.050003,31.719998999999998,837.3099980000001,57.599998,158.850006
2016-10-03,2161.199951,112.519997,31.5,836.73999,57.419998,157.610001
2016-10-04,2150.48999,113.0,31.35,834.030029,57.240002000000004,156.46000700000002
2016-10-05,2159.72998,113.050003,31.59,844.3599849999999,57.639998999999996,157.080002
2016-10-06,2160.77002,113.889999,31.48,841.659973,57.740002000000004,156.880005
2016-10-07,2153.73999,114.059998,31.469998999999998,839.429993,57.799999,155.669998
2016-10-10,2163.659912,116.050003,31.469998999999998,841.7100220000001,58.040001000000004,157.020004
2016-10-11,2136.72998,116.300003,31.040001,831.0,57.189999,154.78999299999998
2016-10-12,2139.179932,117.339996,30.34,834.090027,57.110001000000004,154.28999299999998
2016-10-13,2132.550049,116.980003,30.17,829.280029,56.919998,153.720001
2016-10-14,2132.97998,117.629997,30.18,822.960022,57.419998,154.449997
2016-10-17,2126.5,117.550003,30.219998999999998,812.950012,57.220001,154.770004
2016-10-18,2139.600098,117.470001,30.440001000000002,817.650024,57.66,150.720001
2016-10-19,2144.290039,117.120003,30.35,817.6900019999999,57.529999,151.259995
2016-10-20,2141.340088,117.059998,30.16,810.320007,57.25,151.520004
2016-10-21,2141.159912,116.599998,30.15,818.98999,59.66,149.630005
2016-10-24,2151.330078,117.650002,30.459999,838.090027,61.0,150.570007
2016-10-25,2143.159912,118.25,30.34,835.179993,60.990002000000004,150.880005
2016-10-26,2139.429932,115.589996,30.549999,822.590027,60.630001,151.809998
2016-10-27,2133.040039,114.480003,30.379998999999998,818.3599849999999,60.099998,153.350006
2016-10-28,2126.409912,113.720001,30.59,776.320007,59.869999,152.610001
2016-10-31,2126.149902,113.540001,30.68,789.820007,59.919998,153.690002
2016-11-01,2111.719971,111.489998,30.48,785.409973,59.799999,152.78999299999998
2016-11-02,2097.939941,111.589996,30.389999,765.5599980000001,59.43,151.949997
2016-11-03,2088.659912,109.83000200000001,30.32,767.030029,59.209998999999996,152.369995
2016-11-04,2085.179932,108.839996,30.190001000000002,755.049988,58.709998999999996,152.429993
2016-11-07,2131.52002,110.410004,30.940001000000002,784.929993,60.419998,155.720001
2016-11-08,2139.560059,111.059998,31.0,787.75,60.470001,155.169998
2016-11-09,2163.26001,110.879997,31.360001,771.880005,60.169998,154.809998
2016-11-10,2167.47998,107.790001,31.0,742.380005,58.700001,160.220001
2016-11-11,2164.449951,108.43,31.360001,739.01001,59.02,161.270004
2016-11-14,2164.199951,105.709999,31.370001000000002,719.070007,58.119999,158.21000700000002
2016-11-15,2180.389893,107.110001,31.700001,743.23999,58.869999,158.669998
2016-11-16,2176.939941,109.989998,31.57,746.48999,59.650002,159.28999299999998
2016-11-17,2187.1201170000004,109.949997,30.049999,756.400024,60.639998999999996,159.800003
2016-11-18,2181.899902,110.059998,30.18,760.159973,60.349998,160.389999
2016-11-21,2198.179932,111.730003,30.049999,780.0,60.860001000000004,162.770004
2016-11-22,2202.939941,111.800003,29.889999,785.330017,61.119999,162.669998
2016-11-23,2204.719971,111.230003,29.709999,780.119995,60.400002,161.979996
2016-11-25,2213.350098,111.790001,30.09,780.369995,60.529999,163.139999
2016-11-28,2201.719971,111.57,29.92,766.77002,60.610001000000004,164.520004
2016-11-29,2204.659912,111.459999,29.83,762.52002,61.09,163.529999
2016-11-30,2198.810059,110.519997,29.82,750.570007,60.259997999999996,162.220001
2016-12-01,2191.080078,109.489998,29.450001,743.650024,59.200001,159.820007
2016-12-02,2191.949951,109.900002,29.25,740.340027,59.25,160.020004
2016-12-05,2204.709961,109.110001,29.530001000000002,759.3599849999999,60.220001,159.83999599999999
2016-12-06,2212.22998,109.949997,29.33,764.719971,59.950001,160.350006
2016-12-07,2241.350098,111.029999,29.950001,770.419983,61.369999,164.78999299999998
2016-12-08,2246.189941,112.120003,29.950001,767.330017,61.009997999999996,165.360001
2016-12-09,2259.530029,113.949997,30.059998999999998,768.659973,61.970001,166.520004
2016-12-12,2256.959961,113.300003,30.17,760.119995,62.169998,165.5
2016-12-13,2271.719971,115.190002,30.59,774.340027,62.98,168.28999299999998
2016-12-14,2253.280029,115.190002,30.459999,768.820007,62.68,168.509995
2016-12-15,2262.030029,115.82,30.629998999999998,761.0,62.580002,168.020004
2016-12-16,2258.070068,115.970001,30.59,757.77002,62.299999,166.729996
2016-12-19,2262.530029,116.639999,30.75,766.0,63.619999,166.679993
2016-12-20,2270.76001,116.949997,30.559998999999998,771.219971,63.540001000000004,167.600006
2016-12-21,2265.179932,117.059998,30.42,770.599976,63.540001000000004,167.330002
2016-12-22,2260.959961,116.290001,30.459999,766.340027,63.549999,167.059998
2016-12-23,2263.790039,116.519997,30.530001000000002,760.590027,63.240002000000004,166.71000700000002
2016-12-27,2268.8798829999996,117.260002,30.68,771.400024,63.279999,167.139999
2016-12-28,2249.919922,116.760002,30.42,772.130005,62.990002000000004,166.190002
2016-12-29,2249.26001,116.730003,30.459999,765.150024,62.900002,166.600006
2016-12-30,2238.830078,115.82,30.219998999999998,749.869995,62.139998999999996,165.990005
2017-01-03,2257.830078,116.150002,30.540001,753.669983,62.580002,167.190002
2017-01-04,2270.75,116.019997,30.1,757.179993,62.299999,169.259995
2017-01-05,2269.0,116.610001,30.17,780.450012,62.299999,168.699997
2017-01-06,2276.97998,117.910004,30.23,795.98999,62.84,169.529999
2017-01-09,2268.899902,118.989998,30.18,796.919983,62.639998999999996,167.649994
2017-01-10,2268.899902,119.110001,30.379998999999998,795.900024,62.619999,165.520004
2017-01-11,2275.320068,119.75,30.15,799.02002,63.189999,167.75
2017-01-12,2270.439941,119.25,30.040001,813.6400150000001,62.610001000000004,167.949997
2017-01-13,2274.639893,119.040001,30.07,817.1400150000001,62.700001,167.33999599999999
2017-01-17,2267.889893,120.0,29.99,809.719971,62.529999,167.889999
2017-01-18,2271.889893,119.989998,30.030001000000002,807.47998,62.5,166.800003
2017-01-19,2263.689941,119.779999,29.98,809.039978,62.299999,166.809998
2017-01-20,2271.310059,120.0,30.1,808.330017,62.740002000000004,170.550003
2017-01-23,2265.199951,120.08000200000001,30.27,817.880005,62.959998999999996,171.029999
2017-01-24,2280.070068,119.970001,30.6,822.4400019999999,63.52,175.899994
2017-01-25,2298.3701170000004,121.879997,30.700001,836.52002,63.68,178.28999299999998
2017-01-26,2296.679932,121.940002,30.74,839.150024,64.269997,178.66000400000001
2017-01-27,2294.689941,121.949997,30.98,835.77002,65.779999,177.300003
2017-01-30,2280.899902,121.629997,30.83,830.380005,65.129997,175.800003
2017-01-31,2278.8701170000004,121.349998,30.719998999999998,823.47998,64.650002,174.520004
2017-02-01,2279.550049,128.75,30.5,832.349976,63.580002,174.28999299999998
2017-02-02,2280.850098,128.529999,31.18,839.9500119999999,63.169998,174.580002
2017-02-03,2297.419922,129.080002,31.32,810.200012,63.68,175.820007
2017-02-06,2292.560059,130.28999299999998,31.299999,807.6400150000001,63.639998999999996,175.860001
2017-02-07,2293.080078,131.529999,31.450001,812.5,63.43,178.46000700000002
2017-02-08,2294.669922,132.03999299999998,31.27,819.710022,63.34,176.169998
2017-02-09,2307.8701170000004,132.419998,31.5,821.3599849999999,64.059998,177.21000700000002
2017-02-10,2316.100098,132.119995,31.51,827.460022,64.0,178.679993
2017-02-13,2328.25,133.28999299999998,31.969998999999998,836.530029,64.720001,179.360001
2017-02-14,2337.580078,135.020004,32.310001,836.3900150000001,64.57,180.130005
2017-02-15,2349.25,135.509995,32.82,842.7000119999999,64.529999,181.679993
2017-02-16,2347.219971,135.350006,33.599998,844.1400150000001,64.519997,181.429993
2017-02-17,2351.159912,135.720001,33.740002000000004,845.070007,64.620003,180.669998
2017-02-21,2365.3798829999996,136.699997,34.130001,856.4400019999999,64.489998,180.259995
2017-02-22,2362.820068,137.110001,34.09,855.6099849999999,64.360001,181.149994
2017-02-23,2363.810059,136.529999,34.040001000000004,852.1900019999999,64.620003,181.649994
2017-02-24,2367.340088,136.66000400000001,34.32,845.23999,64.620003,181.350006
2017-02-27,2369.75,136.929993,34.259997999999996,848.6400150000001,64.230003,179.399994
2017-02-28,2363.639893,136.990005,34.18,845.0399779999999,63.98,179.820007
2017-03-01,2395.959961,139.78999299999998,34.439999,853.080017,64.940002,181.949997
2017-03-02,2381.919922,138.96000700000002,34.389998999999996,848.909973,64.010002,180.529999
2017-03-03,2383.1201170000004,139.779999,34.290001000000004,849.8800050000001,64.25,180.050003
2017-03-06,2375.310059,139.33999599999999,34.189999,846.6099849999999,64.269997,180.470001
2017-03-07,2368.389893,139.520004,34.200001,846.0200199999999,64.400002,180.380005
2017-03-08,2362.97998,139.0,34.02,850.5,64.989998,179.449997
2017-03-09,2364.8701170000004,138.679993,34.07,853.0,64.730003,177.179993
2017-03-10,2372.600098,139.139999,34.259997999999996,852.4600220000001,64.93,177.830002
2017-03-13,2373.469971,139.199997,34.099998,854.590027,64.709999,176.46000700000002
2017-03-14,2365.449951,138.990005,34.119999,852.5300289999999,64.410004,175.720001
2017-03-15,2385.26001,140.46000700000002,34.240002000000004,852.9699710000001,64.75,175.809998
2017-03-16,2381.3798829999996,140.690002,34.23,853.419983,64.639999,177.240005
2017-03-17,2378.25,139.990005,34.23,852.3099980000001,64.870003,175.649994
2017-03-20,2373.469971,141.46000700000002,34.279999,856.9699710000001,64.93,175.699997
2017-03-21,2344.02002,139.83999599999999,33.880001,843.2000119999999,64.209999,173.880005
2017-03-22,2348.449951,141.419998,34.099998,848.0599980000001,65.029999,174.779999
2017-03-23,2345.959961,140.919998,33.959998999999996,847.3800050000001,64.870003,174.820007
2017-03-24,2343.97998,140.639999,34.080002,845.6099849999999,64.980003,173.830002
2017-03-27,2341.590088,140.880005,33.990002000000004,846.820007,65.099998,173.770004
2017-03-28,2358.570068,143.800003,34.02,856.0,65.290001,174.509995
2017-03-29,2361.1298829999996,144.119995,33.740002000000004,874.320007,65.470001,173.940002
2017-03-30,2368.060059,143.929993,33.740002000000004,876.340027,65.709999,173.860001
2017-03-31,2362.719971,143.66000400000001,33.799999,886.5399779999999,65.860001,174.139999
2017-04-03,2358.840088,143.699997,33.580002,891.51001,65.550003,174.5
2017-04-04,2360.159912,144.770004,33.41,906.830017,65.730003,174.520004
2017-04-05,2352.949951,144.020004,33.0,909.2800289999999,65.559998,172.880005
2017-04-06,2357.48999,143.66000400000001,33.080002,898.2800289999999,65.730003,172.449997
2017-04-07,2355.540039,143.33999599999999,32.959998999999996,894.8800050000001,65.68,172.139999
2017-04-10,2357.159912,143.169998,33.009997999999996,907.0399779999999,65.529999,171.199997
2017-04-11,2353.780029,141.630005,32.919998,902.3599849999999,65.480003,170.580002
2017-04-12,2344.929932,141.800003,32.619999,896.2299800000001,65.230003,170.66000400000001
2017-04-13,2328.949951,141.050003,32.419998,884.669983,64.949997,169.529999
2017-04-17,2349.01001,141.830002,32.610001000000004,901.98999,65.480003,171.100006
2017-04-18,2342.189941,141.199997,32.669998,903.7800289999999,65.389999,170.050003
2017-04-19,2338.169922,140.679993,32.650002,899.2000119999999,65.040001,161.690002
2017-04-20,2355.840088,142.440002,32.830002,902.0599980000001,65.5,162.300003
2017-04-21,2348.689941,142.270004,32.82,898.5300289999999,66.400002,160.380005
2017-04-24,2374.149902,143.639999,33.279999,907.409973,67.529999,160.75
2017-04-25,2388.610107,144.529999,33.419998,907.6199949999999,67.91999799999999,160.389999
2017-04-26,2387.449951,143.679993,33.400002,909.2899779999999,67.83000200000001,160.059998
2017-04-27,2388.77002,143.78999299999998,33.75,918.3800050000001,68.269997,160.320007
2017-04-28,2384.199951,143.649994,34.07,924.98999,68.459999,160.28999299999998
2017-05-01,2388.330078,146.580002,33.970001,948.2299800000001,69.410004,158.83999599999999
2017-05-02,2391.169922,147.509995,34.240002000000004,946.9400019999999,69.300003,159.100006
2017-05-03,2388.1298829999996,147.059998,34.25,941.0300289999999,69.08000200000001,158.630005
2017-05-04,2389.52002,146.529999,34.18,937.5300289999999,68.809998,159.050003
2017-05-05,2399.290039,148.96000700000002,34.389998999999996,934.150024,69.0,155.050003
2017-05-08,2399.3798829999996,153.009995,34.290001000000004,949.0399779999999,68.940002,153.029999
2017-05-09,2396.919922,153.990005,33.900002,952.820007,69.040001,152.110001
2017-05-10,2399.6298829999996,153.259995,33.740002000000004,948.9500119999999,69.309998,151.25
2017-05-11,2394.439941,153.949997,33.630001,947.6199949999999,68.459999,150.649994
2017-05-12,2390.899902,156.100006,33.450001,961.349976,68.379997,150.369995
2017-05-15,2402.320068,155.699997,34.23,957.9699710000001,68.43,151.509995
2017-05-16,2400.669922,155.470001,34.299999,966.070007,69.410004,153.679993
2017-05-17,2357.030029,150.25,33.82,944.76001,67.480003,150.929993
2017-05-18,2365.719971,152.53999299999998,31.379998999999998,958.48999,67.709999,150.779999
2017-05-19,2381.72998,153.059998,31.209999,959.840027,67.690002,151.979996
2017-05-22,2394.02002,153.990005,31.59,970.669983,68.449997,152.639999
2017-05-23,2398.419922,153.800003,31.76,971.5399779999999,68.68,152.029999
2017-05-24,2404.389893,153.33999599999999,31.49,980.349976,68.769997,152.509995
2017-05-25,2415.070068,153.869995,31.440001000000002,993.3800050000001,69.620003,153.199997
2017-05-26,2415.820068,153.610001,31.5,995.7800289999999,69.959999,152.490005
2017-05-30,2412.909912,153.669998,31.68,996.7000119999999,70.410004,151.729996
2017-05-31,2411.800049,152.759995,31.530001000000002,994.6199949999999,69.839996,152.630005
2017-06-01,2430.060059,153.179993,31.82,995.9500119999999,70.099998,152.669998
2017-06-02,2439.070068,155.449997,31.98,1006.7299800000001,71.760002,152.050003
2017-06-05,2436.100098,153.929993,31.76,1011.340027,72.279999,152.41000400000001
2017-06-06,2429.330078,154.449997,31.559998999999998,1003.0,72.519997,152.369995
2017-06-07,2433.139893,155.369995,31.610001,1010.070007,72.389999,150.979996
2017-06-08,2433.790039,154.990005,31.610001,1010.2700199999999,71.949997,152.100006
2017-06-09,2431.77002,148.979996,31.370001000000002,978.3099980000001,70.32,154.100006
2017-06-12,2429.389893,145.419998,31.25,964.909973,69.779999,155.179993
2017-06-13,2440.350098,146.58999599999999,31.700001,980.7899779999999,70.650002,154.25
2017-06-14,2437.919922,145.16000400000001,31.6,976.4699710000001,70.269997,153.809998
2017-06-15,2432.459961,144.28999299999998,31.58,964.169983,69.900002,154.220001
2017-06-16,2433.149902,142.270004,31.629998999999998,987.7100220000001,70.0,155.380005
2017-06-19,2453.459961,146.33999599999999,31.99,995.169983,70.870003,154.83999599999999
2017-06-20,2437.030029,145.009995,31.85,992.590027,69.910004,154.949997
2017-06-21,2435.610107,145.869995,31.84,1002.2299800000001,70.269997,153.78999299999998
2017-06-22,2434.5,145.630005,31.85,1001.2999880000001,70.260002,154.399994
2017-06-23,2438.300049,146.279999,32.09,1003.73999,71.209999,154.110001
2017-06-26,2439.070068,145.820007,32.240002000000004,993.9799800000001,70.529999,155.229996
2017-06-27,2419.3798829999996,143.729996,31.76,976.7800289999999,69.209999,154.75
2017-06-28,2440.689941,145.830002,32.080002,990.330017,69.800003,155.320007
2017-06-29,2419.699951,143.679993,31.41,975.929993,68.489998,154.130005
2017-06-30,2423.409912,144.020004,31.299999,968.0,68.93,153.830002
2017-07-03,2429.01001,143.5,31.33,953.659973,68.16999799999999,155.580002
2017-07-05,2432.540039,144.08999599999999,31.110001,971.400024,69.08000200000001,153.669998
2017-07-06,2409.75,142.729996,30.719998999999998,965.1400150000001,68.57,152.360001
2017-07-07,2425.179932,144.179993,30.9,978.76001,69.459999,152.940002
2017-07-10,2427.429932,145.059998,30.98,996.4699710000001,69.980003,153.419998
2017-07-11,2425.530029,145.529999,31.09,994.1300050000001,69.989998,153.190002
2017-07-12,2443.25,145.740005,31.16,1006.51001,71.150002,153.699997
2017-07-13,2447.830078,147.770004,31.27,1000.6300050000001,71.769997,153.630005
2017-07-14,2459.27002,149.03999299999998,31.42,1001.8099980000001,72.779999,154.240005
2017-07-17,2459.139893,149.559998,31.5,1010.0399779999999,73.349998,153.009995
2017-07-18,2460.610107,150.080002,31.51,1024.449951,73.300003,154.0
2017-07-19,2473.830078,151.020004,31.9,1026.869995,73.860001,147.529999
2017-07-20,2473.449951,150.33999599999999,31.860001,1028.699951,74.220001,147.66000400000001
2017-07-21,2472.540039,150.270004,31.84,1025.670044,73.790001,147.080002
2017-07-24,2469.909912,152.08999599999999,31.860001,1038.949951,73.599998,145.990005
2017-07-25,2477.1298829999996,152.740005,32.119999,1039.869995,74.190002,146.190002
2017-07-26,2477.830078,153.46000700000002,31.66,1052.800049,74.050003,145.360001
2017-07-27,2475.419922,150.559998,31.57,1046.0,73.160004,145.070007
2017-07-28,2472.100098,149.5,31.52,1020.0399779999999,73.040001,144.28999299999998
2017-07-31,2470.300049,148.729996,31.450001,987.7800289999999,72.699997,144.669998
2017-08-01,2476.350098,150.050003,31.65,996.1900019999999,72.58000200000001,145.300003
2017-08-02,2477.570068,157.139999,31.52,995.8900150000001,72.260002,144.449997
2017-08-03,2472.159912,155.570007,31.559998999999998,986.919983,72.150002,144.940002
2017-08-04,2476.830078,156.389999,31.799999,987.580017,72.68,145.16000400000001
2017-08-07,2480.909912,158.809998,31.84,992.2700199999999,72.400002,143.470001
2017-08-08,2474.919922,160.080002,31.67,989.840027,72.790001,142.110001
2017-08-09,2474.02002,161.059998,31.620001000000002,982.01001,72.470001,141.770004
2017-08-10,2438.209961,155.320007,31.0,956.919983,71.410004,141.83999599999999
2017-08-11,2441.320068,157.479996,31.469998999999998,967.98999,72.5,141.83999599999999
2017-08-14,2465.840088,159.850006,31.84,983.2999880000001,73.589996,142.320007
2017-08-15,2464.610107,161.600006,32.09,982.73999,73.220001,142.070007
2017-08-16,2468.110107,160.949997,32.34,978.179993,73.650002,142.5
2017-08-17,2430.01001,157.860001,31.040001,960.570007,72.400002,140.699997
2017-08-18,2425.550049,157.5,30.370001000000002,958.4699710000001,72.489998,139.699997
2017-08-21,2428.3701170000004,157.21000700000002,30.68,953.2899779999999,72.150002,140.330002
2017-08-22,2452.51001,159.779999,31.27,966.900024,73.160004,141.009995
2017-08-23,2444.040039,159.979996,30.92,958.0,72.720001,142.139999
2017-08-24,2438.969971,159.270004,31.24,952.4500119999999,72.690002,142.940002
2017-08-25,2443.050049,159.860001,31.440001000000002,945.26001,72.82,143.740005
2017-08-28,2444.23999,161.470001,31.540001,946.0200199999999,72.83000200000001,142.509995
2017-08-29,2446.300049,162.91000400000001,31.48,954.0599980000001,73.050003,143.139999
2017-08-30,2457.590088,163.350006,31.99,967.590027,74.010002,142.559998
2017-08-31,2471.649902,164.0,32.209998999999996,980.599976,74.769997,143.029999
2017-09-01,2476.550049,164.050003,32.299999,978.25,73.940002,144.080002
2017-09-05,2457.850098,162.080002,31.620001000000002,965.2700199999999,73.610001,143.03999299999998
2017-09-06,2465.540039,161.91000400000001,31.870001000000002,967.7999880000001,73.400002,143.820007
2017-09-07,2465.100098,161.259995,31.76,979.4699710000001,74.339996,142.899994
2017-09-08,2461.429932,158.630005,31.48,965.900024,73.980003,142.449997
2017-09-11,2488.110107,161.5,32.189999,977.9600220000001,74.760002,144.860001
2017-09-12,2496.47998,160.860001,32.41,982.580017,74.68,145.759995
2017-09-13,2498.3701170000004,159.649994,32.18,999.599976,75.209999,145.990005
2017-09-14,2495.6201170000004,158.279999,32.189999,992.2100220000001,74.769997,145.53999299999998
2017-09-15,2500.22998,159.880005,32.439999,986.7899779999999,75.309998,144.820007
2017-09-18,2503.8701170000004,158.669998,32.52,974.1900019999999,75.160004,144.550003
2017-09-19,2506.649902,158.729996,32.490002000000004,969.8599849999999,75.440002,144.389999
2017-09-20,2508.23999,156.070007,32.599998,973.2100220000001,74.940002,145.880005
2017-09-21,2500.600098,153.389999,32.700001,964.650024,74.209999,145.259995
2017-09-22,2502.219971,151.889999,33.369999,955.099976,74.410004,145.130005
2017-09-25,2496.659912,150.550003,33.720001,939.7899779999999,73.260002,145.869995
2017-09-26,2496.840088,153.139999,33.759997999999996,938.599976,73.260002,146.559998
2017-09-27,2507.040039,154.229996,33.48,950.8699949999999,73.849998,145.66000400000001
2017-09-28,2510.060059,153.279999,33.349998,956.400024,73.870003,145.66000400000001
2017-09-29,2519.360107,154.119995,33.630001,961.349976,74.489998,145.080002
2017-10-02,2529.1201170000004,153.809998,33.75,959.1900019999999,74.610001,146.66000400000001
2017-10-03,2534.580078,154.479996,33.849998,957.099976,74.260002,146.779999
2017-10-04,2537.73999,153.479996,33.439999,965.4500119999999,74.690002,146.479996
2017-10-05,2552.070068,155.389999,33.59,980.849976,75.970001,146.720001
2017-10-06,2549.330078,155.300003,33.75,989.580017,76.0,146.479996
2017-10-09,2544.72998,155.83999599999999,33.759997999999996,990.98999,76.290001,147.389999
2017-10-10,2550.639893,155.899994,33.549999,987.2000119999999,76.290001,148.5
2017-10-11,2555.23999,156.550003,33.59,995.0,76.41999799999999,147.619995
2017-10-12,2550.929932,156.0,33.259997999999996,1000.929993,77.120003,147.029999
2017-10-13,2553.169922,156.990005,33.470001,1002.9400019999999,77.489998,147.100006
2017-10-16,2557.639893,159.880005,33.540001000000004,1006.340027,77.650002,146.830002
2017-10-17,2559.360107,160.470001,33.599998,1009.1300050000001,77.589996,146.53999299999998
2017-10-18,2561.26001,159.759995,33.549999,997.0,77.610001,159.529999
2017-10-19,2562.100098,155.979996,33.75,986.6099849999999,77.910004,160.899994
2017-10-20,2575.209961,156.25,34.25,982.909973,78.809998,162.070007
2017-10-23,2564.97998,156.169998,34.349998,966.2999880000001,78.83000200000001,159.550003
2017-10-24,2569.1298829999996,157.100006,34.580002,975.900024,78.860001,155.880005
2017-10-25,2557.149902,156.41000400000001,34.299999,972.909973,78.629997,153.5
2017-10-26,2560.399902,157.41000400000001,34.27,972.429993,78.760002,153.600006
2017-10-27,2581.070068,163.050003,34.43,1100.949951,83.809998,153.679993
2017-10-30,2572.830078,166.720001,34.040001000000004,1110.849976,83.889999,154.360001
2017-10-31,2575.26001,169.03999299999998,34.150002,1105.280029,83.18,154.059998
2017-11-01,2579.360107,166.889999,34.619999,1103.680054,83.18,154.029999
2017-11-02,2579.850098,168.110001,34.209998999999996,1094.219971,84.050003,153.350006
2017-11-03,2587.840088,172.5,34.470001,1111.599976,84.139999,151.580002
2017-11-06,2591.1298829999996,174.25,34.41,1120.660034,84.470001,150.83999599999999
2017-11-07,2590.639893,174.809998,34.400002,1123.170044,84.269997,151.350006
2017-11-08,2594.3798829999996,176.240005,34.5,1132.880005,84.559998,151.570007
2017-11-09,2584.6201170000004,175.880005,34.049999,1129.130005,84.089996,150.300003
2017-11-10,2582.300049,174.669998,33.990002000000004,1125.349976,83.870003,149.16000400000001
2017-11-13,2584.840088,173.970001,33.950001,1129.170044,83.93,148.399994
2017-11-14,2578.8701170000004,171.33999599999999,34.040001000000004,1136.839966,84.050003,148.889999
2017-11-15,2564.6201170000004,169.080002,34.110001000000004,1126.689941,82.980003,147.100006
2017-11-16,2585.639893,171.100006,35.880001,1137.290039,83.199997,149.119995
2017-11-17,2578.850098,170.149994,35.900002,1129.880005,82.400002,148.970001
